place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at,observed_outcome_score,observed_outcome_confidence,observed_outcome_tier,labeling_version
osm_10051660855,Ram Daiko Khaja Ghar,cafe,openstreetmap,27.6885289,85.3983164,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,3.0,52.13,7489.22,8.0,1500.0,0.0,0.0,3046.41,0.0,3782.83,0.0,5746.5,0,0,0,0.0,0.0,5.57125,1.5,7.0963,10.5348,fallback,True,0,0,3046.41,0,0,3782.83,0,0,5746.5,5,3,52.13,7489.22,8,2026-03-23T08:50:30.648265+00:00,22.5543,0.554,low_outcome,observed_outcome_v1
osm_10026882908,Ramechap Khana Khaja And Momo Ghar,cafe,openstreetmap,27.6747824,85.3715855,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,5.0,70.56,5824.39,8.0,1500.0,0.0,0.0,1516.87,0.0,1781.2,0.0,2853.96,0,0,0,0.0,0.0,5.57125,2.1,7.0963,10.5348,fallback,True,0,0,1516.87,0,0,1781.2,0,0,2853.96,7,5,70.56,5824.39,8,2026-03-23T08:50:30.648265+00:00,18.9608,0.554,low_outcome,observed_outcome_v1
osm_10110407247,Ramesh Cafe,cafe,openstreetmap,27.6853498,85.3877807,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,15.0,1.0,55.3,6643.76,8.0,1500.0,0.0,0.0,2131.01,0.0,2779.85,0.0,4650.88,0,0,0,0.0,0.0,5.57125,4.5,7.0963,10.5348,fallback,True,0,0,2131.01,0,0,2779.85,0,0,4650.88,15,1,55.3,6643.76,8,2026-03-23T08:50:30.648265+00:00,21.4975,0.554,low_outcome,observed_outcome_v1
osm_9719766410,Rashna Store,cafe,openstreetmap,27.6783674,85.2753664,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,2.0,126.08,6235.41,8.0,1500.0,6.0,0.0,244.83,10.0,118.04,0.0,929.91,0,0,0,0.0,1.9,5.57125,3.6,7.6663,10.5348,fallback,True,6,0,244.83,10,3,118.04,0,0,929.91,12,2,126.08,6235.41,8,2026-03-23T08:50:30.648265+00:00,22.1271,0.554,low_outcome,observed_outcome_v1
osm_1044644587,Readers Hub,cafe,openstreetmap,27.6746421,85.3671075,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,1.0,90.88,5560.53,8.0,1500.0,0.0,0.0,1230.63,0.0,1343.62,0.0,2413.07,0,0,0,0.0,0.0,5.57125,3.3,7.0963,10.5348,fallback,True,0,0,1230.63,0,0,1343.62,0,0,2413.07,11,1,90.88,5560.53,8,2026-03-23T08:50:30.648265+00:00,18.541,0.554,low_outcome,observed_outcome_v1
osm_10105203542,Ridam Khaja Ghar,cafe,openstreetmap,27.6776434,85.3928608,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,253.1,7239.92,8.0,1500.0,0.0,0.0,2977.87,0.0,3495.15,0.0,4969.25,0,0,0,0.0,0.0,5.57125,3.6,7.0963,10.5348,fallback,True,0,0,2977.87,0,0,3495.15,0,0,4969.25,12,0,253.1,7239.92,8,2026-03-23T08:50:30.648265+00:00,21.1086,0.554,low_outcome,observed_outcome_v1
osm_9724483042,Rina khaja ghar,cafe,openstreetmap,27.6595643,85.2692443,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,634.39,7601.0,8.0,1500.0,0.0,0.0,790.49,0.0,840.22,0.0,1565.88,0,0,0,0.0,0.0,5.57125,0.0,7.0963,10.5348,fallback,True,0,0,790.49,0,0,840.22,0,0,1565.88,0,0,634.39,7601.0,8,2026-03-23T08:50:30.648265+00:00,19.5376,0.554,low_outcome,observed_outcome_v1
osm_206990123,Road House Cafe,cafe,openstreetmap,27.6508391,85.3016939,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,373.73,6475.16,8.0,1500.0,0.0,0.0,1237.71,1.0,358.01,0.0,1260.68,0,0,0,0.0,0.15,5.57125,0.9,7.1413,10.5348,fallback,True,0,0,1237.71,1,0,358.01,0,0,1260.68,3,0,373.73,6475.16,8,2026-03-23T08:50:30.648265+00:00,16.2601,0.554,low_outcome,observed_outcome_v1
osm_2521950150,Roadhouse Cafe,cafe,openstreetmap,27.6761042,85.3130233,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,37.0,6.0,39.17,4231.99,8.0,1500.0,5.0,0.0,319.48,14.0,143.55,0.0,831.31,0,0,0,0.0,1.75,5.57125,10.0,7.6213,10.5348,fallback,True,5,0,319.48,14,4,143.55,0,0,831.31,37,6,39.17,4231.99,8,2026-03-23T08:50:30.648265+00:00,18.6258,0.554,low_outcome,observed_outcome_v1
osm_211750790,Roshan Cold Store,cafe,openstreetmap,27.6765337,85.3254382,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,48.0,9.0,31.24,4043.18,8.0,1500.0,12.0,4.0,76.43,21.0,64.93,0.0,544.01,0,0,0,0.0,2.5,5.57125,10.0,7.8463,10.5348,fallback,True,12,4,76.43,21,3,64.93,0,0,544.01,48,9,31.24,4043.18,8,2026-03-23T08:50:30.648265+00:00,18.6083,0.554,low_outcome,observed_outcome_v1
osm_3038281087,Royal Food Cafe,cafe,openstreetmap,27.6641281,85.3153017,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,286.01,4977.54,8.0,1500.0,2.0,0.0,255.16,6.0,227.59,1.0,46.54,0,0,0,0.0,1.55,5.57125,1.8,7.5613,10.5348,fallback,True,2,0,255.16,6,0,227.59,1,1,46.54,6,0,286.01,4977.54,8,2026-03-23T08:50:30.648265+00:00,17.1607,0.554,low_outcome,observed_outcome_v1
osm_6064242847,Ruby Bakery Cafe,cafe,openstreetmap,27.6742674,85.3723917,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,6.0,5.0,31.18,5897.33,8.0,1500.0,0.0,0.0,1607.22,0.0,1865.44,0.0,2929.69,0,0,0,0.0,0.0,5.57125,1.8,7.0963,10.5348,fallback,True,0,0,1607.22,0,0,1865.44,0,0,2929.69,6,5,31.18,5897.33,8,2026-03-23T08:50:30.648265+00:00,18.9809,0.554,low_outcome,observed_outcome_v1
osm_10050716156,S & S Food Corner,cafe,openstreetmap,27.6650216,85.3671759,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,13.07,6096.28,8.0,1500.0,0.0,0.0,1672.26,0.0,1776.21,0.0,2567.7,0,0,0,0.0,0.0,5.57125,1.2,7.0963,10.5348,fallback,True,0,0,1672.26,0,0,1776.21,0,0,2567.7,4,4,13.07,6096.28,8,2026-03-23T08:50:30.648265+00:00,17.5766,0.554,low_outcome,observed_outcome_v1
osm_2858843075,S Cafe and Coffee Shop,cafe,openstreetmap,27.6866445,85.3094098,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,16.0,0.0,219.73,3973.69,8.0,1500.0,3.0,0.0,290.66,3.0,254.4,0.0,1395.22,0,0,0,0.0,0.9,5.57125,4.8,7.3663,10.5348,fallback,True,3,0,290.66,3,0,254.4,0,0,1395.22,16,0,219.73,3973.69,8,2026-03-23T08:50:30.648265+00:00,19.3961,0.554,low_outcome,observed_outcome_v1
osm_9722262263,S.S. khaja ghar,cafe,openstreetmap,27.661309,85.2588287,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,78.21,8299.86,8.0,1500.0,2.0,0.0,283.35,1.0,425.0,0.0,618.12,0,0,0,0.0,0.45,5.57125,0.9,7.2313,10.5348,fallback,True,2,0,283.35,1,0,425.0,0,0,618.12,3,1,78.21,8299.86,8,2026-03-23T08:50:30.648265+00:00,20.5154,0.554,low_outcome,observed_outcome_v1
osm_9722237633,Sabita kirana tadha chiya pasal,cafe,openstreetmap,27.6607649,85.2593319,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,78.21,8288.82,8.0,1500.0,1.0,0.0,310.1,1.0,491.32,0.0,695.62,0,0,0,0.0,0.3,5.57125,0.6,7.1863,10.5348,fallback,True,1,0,310.1,1,0,491.32,0,0,695.62,2,1,78.21,8288.82,8,2026-03-23T08:50:30.648265+00:00,20.3553,0.554,low_outcome,observed_outcome_v1
osm_10059063851,Sagarmatha Khaja Ghar,cafe,openstreetmap,27.6762966,85.3886336,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,30.0,7.0,108.82,6943.31,8.0,1500.0,0.0,0.0,2705.8,0.0,3178.0,0.0,4540.75,0,0,0,0.0,0.0,5.57125,9.0,7.0963,10.5348,fallback,True,0,0,2705.8,0,0,3178.0,0,0,4540.75,30,7,108.82,6943.31,8,2026-03-23T08:50:30.648265+00:00,20.642,0.554,low_outcome,observed_outcome_v1
osm_9648159013,Samba's momo,cafe,openstreetmap,27.6740529,85.2801451,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,31.0,6.0,20.47,6038.19,8.0,1500.0,6.0,0.0,224.6,25.0,11.97,1.0,392.72,0,0,0,0.0,2.25,5.57125,9.3,7.7713,10.5348,fallback,True,6,0,224.6,25,11,11.97,1,0,392.72,31,6,20.47,6038.19,8,2026-03-23T08:50:30.648265+00:00,21.4981,0.554,low_outcome,observed_outcome_v1
osm_11341043746,Sami croissantery,cafe,openstreetmap,27.6839466,85.3122468,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,19.0,5.0,68.28,3945.91,8.0,1500.0,3.0,1.0,151.77,6.0,120.4,0.0,994.42,0,0,0,0.0,1.35,5.57125,5.7,7.5013,10.5348,fallback,True,3,1,151.77,6,1,120.4,0,0,994.42,19,5,68.28,3945.91,8,2026-03-23T08:50:30.648265+00:00,19.2297,0.554,low_outcome,observed_outcome_v1
osm_10053465389,Samjhana Dairy and Coffee Shop,cafe,openstreetmap,27.6797883,85.3647687,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,110.14,5218.69,8.0,1500.0,0.0,0.0,753.06,0.0,1163.52,0.0,2304.98,0,0,0,0.0,0.0,5.57125,0.6,7.0963,10.5348,fallback,True,0,0,753.06,0,0,1163.52,0,0,2304.98,2,1,110.14,5218.69,8,2026-03-23T08:50:30.648265+00:00,18.8751,0.554,low_outcome,observed_outcome_v1
osm_10049098919,Sangam Khaja Ghar,cafe,openstreetmap,27.6723446,85.364831,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,5.0,5.54,5541.09,8.0,1500.0,0.0,0.0,1068.61,0.0,1183.1,0.0,2182.37,0,0,0,0.0,0.0,5.57125,2.4,7.0963,10.5348,fallback,True,0,0,1068.61,0,0,1183.1,0,0,2182.37,8,5,5.54,5541.09,8,2026-03-23T08:50:30.648265+00:00,18.102,0.554,low_outcome,observed_outcome_v1
osm_9642585502,Sanjib hotel,cafe,openstreetmap,27.6553063,85.2794818,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,260.97,7195.66,8.0,1500.0,0.0,0.0,564.61,0.0,636.78,0.0,1707.93,0,0,0,0.0,0.0,5.57125,0.3,7.0963,10.5348,fallback,True,0,0,564.61,0,0,636.78,0,0,1707.93,1,0,260.97,7195.66,8,2026-03-23T08:50:30.648265+00:00,18.431,0.554,low_outcome,observed_outcome_v1
osm_10049362169,Satkar Food Land,cafe,openstreetmap,27.6761743,85.3979181,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,5.0,16.94,7715.17,8.0,1500.0,0.0,0.0,3485.61,0.0,4018.32,0.0,5451.53,0,0,0,0.0,0.0,5.57125,3.0,7.0963,10.5348,fallback,True,0,0,3485.61,0,0,4018.32,0,0,5451.53,10,5,16.94,7715.17,8,2026-03-23T08:50:30.648265+00:00,21.2938,0.554,low_outcome,observed_outcome_v1
osm_10186037317,Selfie Food Cafe,cafe,openstreetmap,27.7469311,85.347852,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,2.0,71.35,6526.32,8.0,1500.0,5.0,0.0,313.54,4.0,31.06,0.0,742.57,1,0,225,1.4341,1.35,5.57125,1.2,7.5013,10.5348,fallback,True,5,0,313.54,4,1,31.06,0,0,742.57,4,2,71.35,6526.32,8,2026-03-23T08:50:30.648265+00:00,35.007,0.6888,low_outcome,observed_outcome_v1
osm_11353483279,Sesame bakery and coffee,cafe,openstreetmap,27.6849094,85.3125949,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,19.0,6.0,24.79,3908.46,8.0,1500.0,2.0,2.0,39.36,8.0,230.9,0.0,1029.1,0,0,0,0.0,1.3,5.57125,5.7,7.4863,10.5348,fallback,True,2,2,39.36,8,0,230.9,0,0,1029.1,19,6,24.79,3908.46,8,2026-03-23T08:50:30.648265+00:00,19.2713,0.554,low_outcome,observed_outcome_v1
osm_9708698914,Sewaro Khaja Ghar,cafe,openstreetmap,27.6901953,85.2788016,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,5.0,93.82,5732.71,8.0,1500.0,9.0,2.0,71.85,17.0,115.91,1.0,471.83,1,0,300,1.4914,2.7,5.57125,3.6,7.9063,10.5348,fallback,True,9,2,71.85,17,5,115.91,1,0,471.83,12,5,93.82,5732.71,8,2026-03-23T08:50:30.648265+00:00,40.8062,0.6957,medium_outcome,observed_outcome_v1
osm_9580066003,Shankapur Newari Khaja Ghar,cafe,openstreetmap,27.6718811,85.2796205,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,29.0,5.0,34.03,6171.71,8.0,1500.0,4.0,0.0,214.91,21.0,44.04,1.0,147.46,0,0,0,0.0,1.95,5.57125,8.7,7.6813,10.5348,fallback,True,4,0,214.91,21,3,44.04,1,1,147.46,29,5,34.03,6171.71,8,2026-03-23T08:50:30.648265+00:00,21.1282,0.554,low_outcome,observed_outcome_v1
osm_4744759928,Sharma's Tea Shop,cafe,openstreetmap,27.6890496,85.3127722,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,14.0,1.0,61.66,3812.21,8.0,1500.0,5.0,0.0,319.98,8.0,374.31,0.0,992.95,1,0,2200,1.8893,1.75,5.57125,4.2,7.6213,10.5348,fallback,True,5,0,319.98,8,0,374.31,0,0,992.95,14,1,61.66,3812.21,8,2026-03-23T08:50:30.648265+00:00,42.9744,0.7432,medium_outcome,observed_outcome_v1
osm_10050716152,Shrestha Food & Cafe,cafe,openstreetmap,27.6651059,85.3670834,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,13.07,6085.8,8.0,1500.0,0.0,0.0,1659.59,0.0,1765.11,0.0,2555.93,0,0,0,0.0,0.0,5.57125,1.2,7.0963,10.5348,fallback,True,0,0,1659.59,0,0,1765.11,0,0,2555.93,4,4,13.07,6085.8,8,2026-03-23T08:50:30.648265+00:00,17.5763,0.554,low_outcome,observed_outcome_v1
osm_10011697901,Shrijana Special Chiya Pasal,cafe,openstreetmap,27.7464696,85.3261832,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,83.57,6183.36,8.0,1500.0,3.0,1.0,63.45,12.0,70.06,0.0,1227.97,0,0,0,0.0,1.45,5.57125,0.9,7.5313,10.5348,fallback,True,3,1,63.45,12,2,70.06,0,0,1227.97,3,2,83.57,6183.36,8,2026-03-23T08:50:30.648265+00:00,18.3132,0.554,low_outcome,observed_outcome_v1
osm_9929311126,Shubham Khaja ghar,cafe,openstreetmap,27.6861348,85.3069966,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,2.0,68.84,4081.55,8.0,1500.0,2.0,0.0,288.18,4.0,75.8,0.0,1562.71,0,0,0,0.0,0.9,5.57125,3.0,7.3663,10.5348,fallback,True,2,0,288.18,4,1,75.8,0,0,1562.71,10,2,68.84,4081.55,8,2026-03-23T08:50:30.648265+00:00,19.5221,0.554,low_outcome,observed_outcome_v1
osm_10056186924,Sindhupalchowk Khaja Ghar,cafe,openstreetmap,27.6788732,85.3833852,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,5.0,36.53,6460.24,8.0,1500.0,0.0,0.0,2116.93,0.0,2587.47,0.0,4062.52,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2116.93,0,0,2587.47,0,0,4062.52,21,5,36.53,6460.24,8,2026-03-23T08:50:30.648265+00:00,20.4674,0.554,low_outcome,observed_outcome_v1
osm_11933327883,Siwakoti Chiya Pasal,cafe,openstreetmap,27.6654486,85.3242827,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,3.0,1.0,143.65,4777.16,8.0,1500.0,7.0,1.0,174.06,6.0,117.8,1.0,224.59,0,0,0,0.0,2.3,5.57125,0.9,7.7863,10.5348,fallback,True,7,1,174.06,6,4,117.8,1,0,224.59,3,1,143.65,4777.16,8,2026-03-23T08:50:30.648265+00:00,17.3834,0.554,low_outcome,observed_outcome_v1
osm_10011219675,Snooker Cafe,cafe,openstreetmap,27.7354999,85.3076783,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,225.07,5575.57,8.0,1500.0,28.0,2.0,94.55,12.0,123.06,9.0,154.74,12,0,5231,5.9125,5.0,5.57125,1.2,8.5963,10.5348,fallback,True,28,2,94.55,12,2,123.06,9,4,154.74,4,0,225.07,5575.57,8,2026-03-23T08:50:30.648265+00:00,57.2769,0.8216,medium_outcome,observed_outcome_v1
osm_9719770043,Sonu Khaja Ghar,cafe,openstreetmap,27.6728997,85.2740391,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,2.0,87.06,6537.71,8.0,1500.0,5.0,0.0,262.86,12.0,39.36,0.0,551.27,0,0,0,0.0,1.75,5.57125,3.3,7.6213,10.5348,fallback,True,5,0,262.86,12,3,39.36,0,0,551.27,11,2,87.06,6537.71,8,2026-03-23T08:50:30.648265+00:00,21.5635,0.554,low_outcome,observed_outcome_v1
osm_9401697620,Special coffee shop and khaja Ghar,cafe,openstreetmap,27.6741991,85.3663319,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,2.0,90.88,5535.73,8.0,1500.0,0.0,0.0,1160.77,0.0,1274.59,0.0,2333.45,0,0,0,0.0,0.0,5.57125,2.4,7.0963,10.5348,fallback,True,0,0,1160.77,0,0,1274.59,0,0,2333.45,8,2,90.88,5535.73,8,2026-03-23T08:50:30.648265+00:00,18.4261,0.554,low_outcome,observed_outcome_v1
osm_190883502,St. Davis Academy Canteen,cafe,openstreetmap,27.7311561,85.3492205,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,2.0,19.33,5263.78,8.0,1500.0,3.0,0.0,433.25,10.0,259.99,3.0,159.16,1,0,495,1.5913,2.5,5.57125,2.1,7.8463,10.5348,fallback,True,3,0,433.25,10,0,259.99,3,1,159.16,7,2,19.33,5263.78,8,2026-03-23T08:50:30.648265+00:00,39.5037,0.7076,low_outcome,observed_outcome_v1
osm_9580064045,Stick food cafe,cafe,openstreetmap,27.6721467,85.2797922,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,29.0,5.0,34.03,6147.36,8.0,1500.0,4.0,0.0,217.85,21.0,76.6,1.0,181.3,0,0,0,0.0,1.95,5.57125,8.7,7.6813,10.5348,fallback,True,4,0,217.85,21,3,76.6,1,1,181.3,29,5,34.03,6147.36,8,2026-03-23T08:50:30.648265+00:00,21.141,0.554,low_outcome,observed_outcome_v1
osm_9791809061,Sulav Hotel,cafe,openstreetmap,27.6773371,85.2748319,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,2.0,126.08,6310.03,8.0,1500.0,6.0,0.0,207.6,11.0,63.14,0.0,849.88,0,0,0,0.0,1.9,5.57125,3.0,7.6663,10.5348,fallback,True,6,0,207.6,11,4,63.14,0,0,849.88,10,2,126.08,6310.03,8,2026-03-23T08:50:30.648265+00:00,22.0614,0.554,low_outcome,observed_outcome_v1
osm_10104876569,Sumitra Khaja Ghar,cafe,openstreetmap,27.6756167,85.3909872,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,21.0,0.0,203.65,7156.01,8.0,1500.0,0.0,0.0,2948.05,0.0,3418.96,0.0,4766.45,0,0,0,0.0,0.0,5.57125,6.3,7.0963,10.5348,fallback,True,0,0,2948.05,0,0,3418.96,0,0,4766.45,21,0,203.65,7156.01,8,2026-03-23T08:50:30.648265+00:00,20.7559,0.554,low_outcome,observed_outcome_v1
osm_9708707184,Suwash Khaja Ghat,cafe,openstreetmap,27.6903004,85.2803175,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,13.0,1.0,149.71,5616.6,8.0,1500.0,14.0,2.0,57.56,13.0,205.92,2.0,388.74,4,0,1549,2.8692,3.2,5.57125,3.9,8.0563,10.5348,fallback,True,14,2,57.56,13,0,205.92,2,0,388.74,13,1,149.71,5616.6,8,2026-03-23T08:50:30.648265+00:00,48.2453,0.7506,medium_outcome,observed_outcome_v1
osm_10036515873,Swadilo Cafe,cafe,openstreetmap,27.735063,85.3111191,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,259.2,5419.5,8.0,1500.0,16.0,3.0,137.64,12.0,25.97,6.0,60.37,7,1,3084,4.5069,4.6,5.57125,1.5,8.4763,10.5348,fallback,True,16,3,137.64,12,6,25.97,6,4,60.37,5,0,259.2,5419.5,8,2026-03-23T08:50:30.648265+00:00,52.1819,0.7895,medium_outcome,observed_outcome_v1
osm_12655179809,Swostika Khaja Ghar,cafe,openstreetmap,27.6717363,85.3644536,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,5.0,7.15,5552.01,8.0,1500.0,0.0,0.0,1060.3,0.0,1173.96,0.0,2148.35,0,0,0,0.0,0.0,5.57125,2.7,7.0963,10.5348,fallback,True,0,0,1060.3,0,0,1173.96,0,0,2148.35,9,5,7.15,5552.01,8,2026-03-23T08:50:30.648265+00:00,18.0066,0.554,low_outcome,observed_outcome_v1
osm_4198642245,Swotha Tea and Coffee Shop,cafe,openstreetmap,27.67488,85.3254496,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,49.0,21.0,7.22,4128.62,8.0,1500.0,7.0,4.0,60.38,24.0,155.49,0.0,660.72,0,0,0,0.0,2.05,5.57125,10.0,7.7113,10.5348,fallback,True,7,4,60.38,24,6,155.49,0,0,660.72,49,21,7.22,4128.62,8,2026-03-23T08:50:30.648265+00:00,18.1512,0.554,low_outcome,observed_outcome_v1
osm_2684757122,Tandoori fast food,cafe,openstreetmap,27.671919,85.3129037,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,28.0,5.0,72.57,4474.08,8.0,1500.0,11.0,1.0,129.86,14.0,153.9,0.0,911.7,0,0,0,0.0,2.5,5.57125,8.4,7.8463,10.5348,fallback,True,11,1,129.86,14,2,153.9,0,0,911.7,28,5,72.57,4474.08,8,2026-03-23T08:50:30.648265+00:00,18.6679,0.554,low_outcome,observed_outcome_v1
osm_10049306624,Tea Time Cafe,cafe,openstreetmap,27.6820774,85.3794082,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,299.31,6088.34,8.0,1500.0,0.0,0.0,1624.35,0.0,2082.41,0.0,3757.03,0,0,0,0.0,0.0,5.57125,0.6,7.0963,10.5348,fallback,True,0,0,1624.35,0,0,2082.41,0,0,3757.03,2,0,299.31,6088.34,8,2026-03-23T08:50:30.648265+00:00,20.4405,0.554,low_outcome,observed_outcome_v1
osm_9657770374,Tea and hub,cafe,openstreetmap,27.6814167,85.2794291,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,5.0,45.47,5839.39,8.0,1500.0,8.0,2.0,134.74,10.0,11.49,0.0,1196.61,1,0,300,1.4914,2.2,5.57125,2.7,7.7563,10.5348,fallback,True,8,2,134.74,10,6,11.49,0,0,1196.61,9,5,45.47,5839.39,8,2026-03-23T08:50:30.648265+00:00,39.5991,0.6957,low_outcome,observed_outcome_v1
osm_8832175851,Tea shop,cafe,openstreetmap,27.682494,85.2870233,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,6.0,1.0,90.02,5283.35,8.0,1500.0,4.0,0.0,292.77,0.0,624.22,0.0,899.12,1,0,0,0.35,0.6,5.57125,1.8,7.2763,10.5348,fallback,True,4,0,292.77,0,0,624.22,0,0,899.12,6,1,90.02,5283.35,8,2026-03-23T08:50:30.648265+00:00,21.559,0.5592,low_outcome,observed_outcome_v1
osm_10017278898,Thali Cafe,cafe,openstreetmap,27.7418112,85.3307291,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,10.0,6.0,37.81,5740.6,8.0,1500.0,18.0,4.0,53.23,25.0,110.74,0.0,636.16,5,0,3830,3.4002,2.5,5.57125,3.0,7.8463,10.5348,fallback,True,18,4,53.23,25,4,110.74,0,0,636.16,10,6,37.81,5740.6,8,2026-03-23T08:50:30.648265+00:00,47.3797,0.7775,medium_outcome,observed_outcome_v1
osm_9528550019,Thali cafe,cafe,openstreetmap,27.7415283,85.330287,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,5.0,13.28,5712.67,8.0,1500.0,16.0,4.0,77.74,24.0,135.54,0.0,663.81,5,0,4900,3.4494,2.5,5.57125,3.3,7.8463,10.5348,fallback,True,16,4,77.74,24,6,135.54,0,0,663.81,11,5,13.28,5712.67,8,2026-03-23T08:50:30.648265+00:00,48.1206,0.7834,medium_outcome,observed_outcome_v1
