place_id,name,lat,lng,type,rating,review_count,price_level,is_operational,source,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,population_density_proxy,accessibility_score,foot_traffic_score,competition_pressure,ward_number,population,households,area_sqkm,population_density,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,road_feature_source,dataset_count_raw_files,combined_at
osm_2082921627,शिशा क्याफे र लाउन्ज,27.703437,85.3103733,cafe,,,,True,openstreetmap,27.0,4.0,0.0,281.94,10.0,387.7,14.0,1.0,145.64,6.0,255.45,1.0,349.11,77.67,1.75,10.0,10.0,24,4529,1006,2.8,1617,25,2,145.64,21,0,229.7,1,0,454.73,25,3,75.05,3819.18,11,1,2300,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6634692885,Unknown Cafe,27.7061785,85.3123979,cafe,,,,True,openstreetmap,21.0,3.0,0.0,363.49,13.0,296.66,22.0,2.0,43.39,4.0,135.65,3.0,211.36,92.95,3.99,10.0,10.0,25,8967,1992,3.0,2989,39,3,43.39,20,12,53.43,2,1,187.06,20,2,37.93,3782.06,15,1,15115,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_1349658493,Annapurna,27.7153399,85.3116362,cafe,,,,True,openstreetmap,97.0,43.0,0.0,225.05,12.0,400.98,15.0,1.0,111.52,5.0,264.96,5.0,393.25,89.13,1.6,10.0,10.0,26,37599,8355,3.2,11749,34,2,107.78,29,7,33.79,0,0,537.0,93,41,33.98,4060.3,15,1,6445,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11361370950,Arabica Coffee,27.7154961,85.3130881,cafe,,,,True,openstreetmap,93.0,20.0,0.0,275.7,8.0,298.15,8.0,1.0,69.04,3.0,312.1,2.0,267.76,47.11,2.78,6.2,10.0,26,37599,8355,3.2,11749,19,2,68.43,27,4,56.02,1,0,474.87,89,19,31.18,4023.69,8,1,4635,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8696242410,Beautiful Private Chef,27.7114274,85.3120881,cafe,,,,True,openstreetmap,93.0,17.0,0.0,301.8,11.0,425.12,24.0,5.0,141.02,3.0,240.71,1.0,388.43,84.03,1.2,10.0,10.0,26,37599,8355,3.2,11749,47,9,139.78,21,5,4.99,1,0,298.99,90,16,44.33,3900.15,21,4,6240,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_3092671527,Besmullah,27.7174396,85.3122819,cafe,,,,True,openstreetmap,81.0,10.0,0.0,335.06,7.0,306.22,12.0,4.0,84.23,3.0,116.29,5.0,196.92,68.75,3.08,9.8,10.0,26,37599,8355,3.2,11749,27,7,53.95,28,9,50.08,0,0,704.57,77,9,46.02,4148.14,11,3,5145,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_3487462891,Buddhawraps,27.7145713,85.3105422,cafe,,,,True,openstreetmap,105.0,48.0,0.0,223.69,10.0,442.73,18.0,0.0,247.09,4.0,211.12,3.0,483.89,82.76,0.74,9.4,10.0,26,37599,8355,3.2,11749,40,2,168.66,33,4,17.21,0,0,557.15,101,45,18.75,4064.57,18,1,8300,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8696390254,Cafe Cacao,27.7174604,85.311815,cafe,,,,True,openstreetmap,81.0,13.0,0.0,328.03,8.0,314.01,13.0,4.0,46.63,3.0,75.55,6.0,205.43,75.12,3.1,10.0,10.0,26,37599,8355,3.2,11749,30,8,46.63,29,9,25.44,0,0,726.07,77,12,46.02,4164.45,12,4,5645,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8697036342,Cafe De Fire,27.714776,85.3103717,cafe,,,,True,openstreetmap,105.0,47.0,0.0,231.92,8.0,419.38,16.0,0.0,236.05,5.0,220.64,4.0,458.5,87.85,0.99,9.5,10.0,26,37599,8355,3.2,11749,37,2,150.18,33,4,15.62,0,0,584.18,101,44,19.03,4080.27,17,1,7950,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8696330979,Cha Cha Cafe,27.7132641,85.3122829,cafe,,,,True,openstreetmap,105.0,38.0,0.0,249.59,6.0,306.01,17.0,0.0,252.24,3.0,300.69,0.0,500.0,62.39,1.4,6.3,10.0,26,37599,8355,3.2,11749,39,0,246.79,24,1,95.54,1,0,333.48,101,35,10.36,3952.74,20,0,10040,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8696242395,Chikusa Coffee Shop,27.71182,85.3121664,cafe,,,,True,openstreetmap,96.0,21.0,0.0,286.7,11.0,425.32,22.0,3.0,161.34,3.0,244.81,1.0,418.25,78.94,1.11,10.0,10.0,26,37599,8355,3.2,11749,46,6,161.34,22,4,49.12,1,0,291.33,93,19,14.98,3909.02,21,3,8040,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11257674772,Coffee & Bites,27.7162594,85.3107362,cafe,,,,True,openstreetmap,92.0,30.0,0.0,265.03,11.0,375.61,16.0,2.0,124.25,4.0,160.84,7.0,308.23,92.95,2.35,10.0,10.0,26,37599,8355,3.2,11749,37,4,124.17,30,8,120.52,0,0,672.26,88,27,78.59,4138.32,16,2,9465,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6234086140,Coffee Nepal,27.7147203,85.3107101,cafe,,,,True,openstreetmap,105.0,49.0,0.0,222.58,11.0,439.26,18.0,0.0,225.74,4.0,234.35,3.0,471.2,82.76,0.86,9.4,10.0,26,37599,8355,3.2,11749,39,1,183.63,33,5,18.77,0,0,554.02,101,46,10.67,4064.57,17,1,7950,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699943045,Daami,27.7150391,85.311697,cafe,,,,True,openstreetmap,100.0,50.0,0.0,223.06,10.0,388.43,14.0,1.0,129.41,4.0,298.93,3.0,406.39,72.57,1.75,10.0,10.0,26,37599,8355,3.2,11749,33,2,125.38,28,6,17.02,0,0,507.71,96,48,25.53,4044.11,15,1,8475,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_9526103419,Global cafe,27.734753,85.3170962,cafe,,,,True,openstreetmap,4.0,3.0,0.0,130.66,5.0,295.4,10.0,0.0,256.42,2.0,34.16,2.0,245.05,45.84,2.13,5.9,3.05,26,37599,8355,3.2,11749,36,5,97.63,13,8,34.16,0,0,530.45,11,5,25.35,5231.92,16,2,6800,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8696242385,Hamro Cafe,27.7119536,85.3121862,cafe,,,,True,openstreetmap,99.0,24.0,0.0,286.49,9.0,407.72,22.0,3.0,170.79,3.0,247.33,1.0,429.35,78.94,1.19,10.0,10.0,26,37599,8355,3.2,11749,46,6,170.79,22,4,64.07,1,0,290.9,96,22,14.98,3912.42,21,3,8040,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_341600445,Himalayan Java 1,27.714949,85.3109555,cafe,,,,True,openstreetmap,100.0,44.0,12.91,4065.72,8.0,1500.0,35.0,2.0,187.64,33.0,21.92,0.0,552.03,11.749,2.5,5.57125,10.0,26,37599,8355,3.2,11749,35,2,187.64,33,5,21.92,0,0,552.03,100,44,12.91,4065.72,16,1,7900,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_11361362994,Himalayan Java Coffee,27.7153016,85.3133163,cafe,,,,True,openstreetmap,94.0,20.0,0.0,285.0,10.0,325.21,7.0,1.0,100.21,4.0,343.08,2.0,267.96,50.93,2.88,6.3,10.0,26,37599,8355,3.2,11749,17,2,99.52,27,4,76.62,1,0,445.95,89,19,31.18,4008.36,8,1,4635,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_2785785596,Julie's Bakery Cafe,27.7179184,85.3168442,cafe,,,,True,openstreetmap,26.0,4.0,0.0,363.72,8.0,357.5,6.0,1.0,193.83,1.0,280.84,4.0,64.51,36.92,3.56,9.4,10.0,26,37599,8355,3.2,11749,12,3,165.81,10,3,104.0,0,0,720.5,25,3,103.38,4060.42,5,2,2725,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10013692755,Kaka and vatij Cafe,27.7376017,85.316879,cafe,,,,True,openstreetmap,11.0,3.0,70.37,5477.95,8.0,1500.0,11.0,4.0,30.39,21.0,24.4,0.0,575.99,11.749,2.5,5.57125,3.3,26,37599,8355,3.2,11749,11,4,30.39,21,5,24.4,0,0,575.99,11,3,70.37,5477.95,2,0,1770,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_5948298807,Kar.ma Coffee @ HUB,27.713477,85.312336,cafe,,,,True,openstreetmap,104.0,38.0,0.0,244.53,7.0,323.65,15.0,0.0,266.63,4.0,308.52,1.0,488.57,67.48,1.51,6.4,10.0,26,37599,8355,3.2,11749,33,0,260.8,26,3,71.34,1,0,342.82,100,35,19.1,3958.89,16,0,7240,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4921602765,Kwality Cafe,27.7347207,85.3173512,cafe,,,,True,openstreetmap,4.0,2.0,0.0,137.56,5.0,293.88,10.0,0.0,237.67,2.0,13.0,2.0,270.36,45.84,2.14,5.9,3.05,26,37599,8355,3.2,11749,37,5,85.51,14,8,13.0,0,0,555.76,10,4,25.35,5223.88,16,2,6800,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699927607,Lahana Food Station,27.7138422,85.3113628,cafe,,,,True,openstreetmap,107.0,57.0,0.0,223.85,7.0,375.21,17.0,0.0,213.46,5.0,226.44,0.0,500.0,75.12,1.05,8.6,10.0,26,37599,8355,3.2,11749,38,0,206.31,34,5,110.31,1,0,444.49,103,54,10.33,4004.38,19,0,9030,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11361310282,Maya the coffee room,27.7136145,85.3125052,cafe,,,,True,openstreetmap,106.0,37.0,0.0,254.49,7.0,307.17,16.0,0.0,255.5,5.0,327.51,1.0,466.67,76.39,1.71,7.1,10.0,26,37599,8355,3.2,11749,34,0,251.98,26,3,55.65,1,0,339.45,102,34,11.36,3959.03,16,0,7240,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699925701,Mount Strada Coffee,27.7146534,85.3107878,cafe,,,,True,openstreetmap,105.0,49.0,0.0,220.23,10.0,433.06,19.0,0.0,224.16,4.0,233.48,2.0,480.24,81.49,0.86,9.4,10.0,26,37599,8355,3.2,11749,41,1,191.71,33,5,27.58,0,0,543.41,101,47,10.67,4058.69,18,1,8250,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10017280906,Mountainbrew Coffee Academy,27.7372436,85.3162895,cafe,,,,True,openstreetmap,12.0,2.0,70.37,5459.93,8.0,1500.0,13.0,3.0,97.31,20.0,51.87,0.0,506.09,11.749,2.5,5.57125,3.6,26,37599,8355,3.2,11749,13,3,97.31,20,5,51.87,0,0,506.09,12,2,70.37,5459.93,3,0,2820,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1349680676,Omei,27.7133125,85.312193,cafe,,,,True,openstreetmap,105.0,43.0,0.0,245.25,6.0,311.36,17.0,0.0,246.16,4.0,292.32,0.0,500.0,68.75,1.36,8.2,10.0,26,37599,8355,3.2,11749,39,0,240.54,26,1,92.18,1,0,343.83,101,40,10.36,3957.24,20,0,10040,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_3439142083,Phat Khat,27.7138998,85.3105382,cafe,,,,True,openstreetmap,106.0,50.0,0.0,227.46,7.0,423.11,22.0,1.0,175.77,4.0,158.22,0.0,500.0,81.49,0.65,10.0,10.0,26,37599,8355,3.2,11749,47,3,168.33,32,5,91.75,0,0,517.07,102,47,29.46,4037.18,23,2,10170,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10007291667,R .J cafe,27.7391083,85.3165312,cafe,,,,True,openstreetmap,12.0,2.0,59.36,5617.72,8.0,1500.0,11.0,4.0,119.94,21.0,191.83,0.0,646.3,11.749,2.5,5.57125,3.6,26,37599,8355,3.2,11749,11,4,119.94,21,1,191.83,0,0,646.3,12,2,59.36,5617.72,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_3188098274,Revolution Cafe,27.7150392,85.3125311,cafe,,,,True,openstreetmap,97.0,44.0,0.0,242.84,8.0,318.66,13.0,1.0,97.07,5.0,325.53,2.0,342.51,72.57,2.26,8.5,10.0,26,37599,8355,3.2,11749,28,2,93.54,29,5,8.11,1,0,457.41,93,41,39.84,4018.14,13,1,5755,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5589803123,Rhino Cafe,27.7105782,85.3111406,cafe,,,,True,openstreetmap,79.0,16.0,0.0,325.23,9.0,412.78,27.0,7.0,14.3,3.0,197.93,1.0,398.77,91.67,1.21,10.0,10.0,26,37599,8355,3.2,11749,53,13,13.35,18,6,6.29,1,0,408.31,76,15,6.17,3909.67,24,6,8510,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5516070827,Secret Garden Cafe,27.7137592,85.311701,cafe,,,,True,openstreetmap,106.0,56.0,0.0,227.39,7.0,357.56,16.0,0.0,231.1,5.0,254.58,0.0,500.0,72.57,1.2,8.3,10.0,26,37599,8355,3.2,11749,35,0,224.32,31,5,82.74,1,0,411.82,102,53,34.55,3989.71,17,0,9080,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11019621907,Shenature Cafe,27.716157,85.3130675,cafe,,,,True,openstreetmap,91.0,14.0,0.0,300.1,11.0,360.05,7.0,2.0,56.32,2.0,257.77,4.0,225.81,45.84,2.67,7.6,10.0,26,37599,8355,3.2,11749,19,5,56.32,23,4,38.83,0,0,543.18,87,13,11.27,4056.75,7,3,3435,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10011219675,Snooker Cafe,27.7354999,85.3076783,cafe,,,,True,openstreetmap,4.0,0.0,225.07,5575.57,8.0,1500.0,28.0,2.0,94.55,12.0,123.06,9.0,154.74,11.749,5.0,5.57125,1.2,26,37599,8355,3.2,11749,28,2,94.55,12,2,123.06,9,4,154.74,4,0,225.07,5575.57,12,0,5231,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_10036515873,Swadilo Cafe,27.735063,85.3111191,cafe,,,,True,openstreetmap,5.0,0.0,259.2,5419.5,8.0,1500.0,16.0,3.0,137.64,12.0,25.97,6.0,60.37,11.749,4.6,5.57125,1.5,26,37599,8355,3.2,11749,16,3,137.64,12,6,25.97,6,4,60.37,5,0,259.2,5419.5,7,1,3084,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_8696269324,Taste Of Home,27.7108238,85.3122729,cafe,,,,True,openstreetmap,87.0,14.0,0.0,332.64,13.0,419.06,25.0,7.0,104.53,3.0,244.18,2.0,326.68,90.4,1.54,10.0,10.0,26,37599,8355,3.2,11749,47,13,103.57,21,5,49.99,1,0,293.74,84,13,51.25,3877.84,20,6,18040,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699927587,Thamel Burger,27.7142966,85.310711,cafe,,,,True,openstreetmap,105.0,51.0,0.0,218.47,7.0,411.55,20.0,0.0,223.05,4.0,199.55,0.0,500.0,76.39,0.74,9.1,10.0,26,37599,8355,3.2,11749,43,1,191.48,33,5,51.21,0,0,525.95,101,48,19.74,4046.45,20,1,8970,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699927581,Thamel Sekuwa Corner And Bar,27.7141818,85.3109039,cafe,,,,True,openstreetmap,105.0,52.0,0.0,216.12,7.0,399.86,20.0,0.0,219.03,4.0,205.81,0.0,500.0,76.39,0.84,9.1,10.0,26,37599,8355,3.2,11749,42,0,211.57,33,5,71.26,0,0,503.07,101,49,22.88,4034.46,20,0,8970,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4813035322,The Cafe with No Name,27.7149427,85.3106301,cafe,,,,True,openstreetmap,104.0,49.0,0.0,227.38,11.0,434.5,16.0,0.0,219.0,5.0,249.82,4.0,445.32,87.85,1.04,9.5,10.0,26,37599,8355,3.2,11749,36,1,176.47,32,4,26.56,0,0,575.75,100,46,18.81,4077.63,16,1,7910,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_9528660618,The Radung cafe,27.7364672,85.3175866,cafe,,,,True,openstreetmap,12.0,7.0,131.98,5365.65,8.0,1500.0,25.0,6.0,39.11,18.0,15.58,0.0,595.26,11.749,2.5,5.57125,3.6,26,37599,8355,3.2,11749,25,6,39.11,18,8,15.58,0,0,595.26,12,7,131.98,5365.65,10,0,5140,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_501925698,Transit Cafe,27.7332513,85.3160903,cafe,,,,True,openstreetmap,8.0,2.0,128.14,5132.52,8.0,1500.0,31.0,5.0,104.59,14.0,167.54,1.0,478.59,11.749,2.85,5.57125,2.4,26,37599,8355,3.2,11749,31,5,104.59,14,2,167.54,1,0,478.59,8,2,128.14,5132.52,16,5,7075,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_8699927562,Tribal Cafe,27.7144737,85.3106975,cafe,,,,True,openstreetmap,106.0,51.0,0.0,221.98,8.0,423.7,18.0,0.0,241.12,4.0,212.64,1.0,497.64,75.12,0.74,8.8,10.0,26,37599,8355,3.2,11749,41,1,185.53,33,5,32.96,0,0,538.4,102,49,18.75,4054.38,19,1,8600,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4454912989,Unknown Cafe,27.7199706,85.3175898,cafe,,,,True,openstreetmap,16.0,5.0,0.0,250.55,3.0,233.51,6.0,1.0,182.45,1.0,44.06,3.0,102.18,33.1,3.09,6.6,10.0,26,37599,8355,3.2,11749,13,1,182.45,9,3,44.06,0,0,811.49,15,4,45.81,4161.2,5,0,425,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4601419793,Unknown Cafe,27.7172304,85.3156491,cafe,,,,True,openstreetmap,37.0,2.0,0.0,363.48,12.0,366.36,6.0,1.0,155.09,3.0,403.25,4.0,57.5,49.66,3.65,8.7,10.0,26,37599,8355,3.2,11749,12,3,127.51,18,2,43.97,0,0,625.85,36,1,140.33,4048.58,5,2,2785,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_7173981085,Unknown Cafe,27.7105279,85.3111142,cafe,,,,True,openstreetmap,77.0,16.0,0.0,324.54,9.0,408.97,28.0,7.0,10.06,3.0,199.97,1.0,398.21,94.22,1.25,10.0,10.0,26,37599,8355,3.2,11749,53,13,9.57,18,6,7.53,1,0,412.42,74,15,6.17,3909.35,24,6,8510,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_7199588986,Unknown Cafe,27.7197297,85.3172123,cafe,,,,True,openstreetmap,16.0,4.0,0.0,264.07,4.0,276.46,7.0,0.0,228.11,1.0,89.23,4.0,112.53,39.47,2.86,5.2,10.0,26,37599,8355,3.2,11749,14,0,228.11,9,3,89.23,0,0,822.08,15,3,45.81,4154.35,5,0,2525,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_9947732917,Unknown Cafe,27.7140775,85.3123143,cafe,,,,True,openstreetmap,106.0,45.0,0.0,243.45,7.0,310.71,15.0,0.0,205.46,5.0,323.21,1.0,435.77,73.85,1.76,6.8,10.0,26,37599,8355,3.2,11749,31,0,201.75,31,5,13.06,1,0,388.21,102,42,49.16,3982.96,14,0,5840,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10792985805,Unknown Cafe,27.7122511,85.3121218,cafe,,,,True,openstreetmap,103.0,23.0,0.0,278.36,7.0,378.07,21.0,0.0,200.52,3.0,245.56,1.0,460.5,76.39,1.13,9.3,10.0,26,37599,8355,3.2,11749,43,0,200.52,22,3,96.19,1,0,303.08,99,21,33.68,3923.67,20,0,8230,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_11865745270,Unknown Cafe,27.7328738,85.3148602,cafe,,,,True,openstreetmap,4.0,2.0,0.0,187.65,7.0,365.69,12.0,2.0,72.72,2.0,313.66,1.0,231.06,47.11,1.85,6.7,3.05,26,37599,8355,3.2,11749,33,6,62.96,15,0,249.65,3,0,398.92,7,1,128.14,5132.98,17,4,7565,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5443291921,cafe bliss,27.7139037,85.3112841,cafe,,,,True,openstreetmap,108.0,55.0,0.0,225.09,7.0,379.1,17.0,0.0,213.55,5.0,222.08,0.0,500.0,75.12,1.02,8.6,10.0,26,37599,8355,3.2,11749,38,0,206.31,33,5,116.23,1,0,454.73,104,52,9.25,4009.54,19,0,8780,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5094291071,doban resturants,27.7279967,85.3149955,cafe,,,,True,openstreetmap,1.0,1.0,0.0,0.0,6.0,190.32,16.0,0.0,210.02,0.0,500.0,1.0,211.63,44.56,3.0,5.1,1.14,26,37599,8355,3.2,11749,31,2,139.6,7,2,126.63,1,1,168.54,0,0,542.47,4756.94,15,2,4823,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10015238393,jammys bubble tea,27.7381586,85.3140083,cafe,,,,True,openstreetmap,11.0,0.0,243.45,5595.26,8.0,1500.0,11.0,0.0,215.64,22.0,105.43,1.0,403.23,11.749,2.85,5.57125,3.3,26,37599,8355,3.2,11749,11,0,215.64,22,5,105.43,1,0,403.23,11,0,243.45,5595.26,1,0,820,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_7043814186,kar.ma cafe,27.713641,85.3123937,cafe,,,,True,openstreetmap,105.0,40.0,0.0,246.94,7.0,314.39,16.0,0.0,253.06,5.0,317.31,1.0,470.26,76.39,1.64,7.1,10.0,26,37599,8355,3.2,11749,34,0,249.44,27,3,52.56,1,0,349.72,101,37,11.36,3963.34,16,0,7240,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8695713380,एस.के. क्याफे र तन्दुरी हाउस,27.7159752,85.3128841,cafe,,,,True,openstreetmap,92.0,16.0,0.0,284.01,10.0,348.17,8.0,2.0,32.01,3.0,258.75,3.0,251.56,50.93,2.98,8.0,10.0,26,37599,8355,3.2,11749,21,5,32.01,24,4,12.1,0,0,531.67,88,15,27.1,4052.82,8,3,4635,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699943021,एस्प्रेसोलाब कफी,27.7151037,85.3119459,cafe,,,,True,openstreetmap,98.0,47.0,0.0,225.54,10.0,377.28,15.0,1.0,108.67,4.0,297.91,3.0,382.31,75.12,1.96,10.0,10.0,26,37599,8355,3.2,11749,34,2,104.58,28,6,9.12,1,0,497.37,94,45,25.53,4039.01,15,1,6745,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_3060871361,ओफुकुरो नो अजी,27.7128527,85.3112566,cafe,,,,True,openstreetmap,103.0,40.0,0.0,240.0,7.0,402.97,20.0,1.0,141.54,3.0,194.35,0.0,500.0,70.03,0.82,10.0,10.0,26,37599,8355,3.2,11749,43,2,136.31,24,5,142.43,1,0,403.96,99,37,19.95,3972.31,21,1,8380,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6302638985,कफी हाउस,27.714155,85.3129807,cafe,,,,True,openstreetmap,105.0,31.0,0.0,271.75,11.0,343.42,15.0,1.0,199.53,5.0,387.98,1.0,390.85,73.85,2.17,8.8,10.0,26,37599,8355,3.2,11749,31,2,196.58,25,4,53.32,1,0,351.55,100,28,33.66,3966.96,14,1,5840,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_194871303,काइजर क्याफे,27.7140917,85.3151222,cafe,,,,True,openstreetmap,84.0,5.0,26.8,3912.82,8.0,1500.0,14.0,0.0,322.35,13.0,263.92,1.0,274.65,11.749,2.85,5.57125,10.0,26,37599,8355,3.2,11749,14,0,322.35,13,0,263.92,1,0,274.65,84,5,26.8,3912.82,7,0,3085,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_220704659,काइजर क्याफे,27.7138528,85.3150863,cafe,,,,True,openstreetmap,84.0,5.0,26.8,3903.97,8.0,1500.0,13.0,0.0,336.75,13.0,261.97,1.0,248.11,11.749,2.85,5.57125,10.0,26,37599,8355,3.2,11749,13,0,336.75,13,0,261.97,1,0,248.11,84,5,26.8,3903.97,7,0,2670,fallback,8,2026-03-23T08:51:12.926897+00:00
osm_1349664587,काठमाडौं टेरेस,27.7139958,85.3113644,cafe,,,,True,openstreetmap,107.0,54.0,0.0,222.33,7.0,374.0,17.0,0.0,226.48,5.0,233.63,0.0,500.0,75.12,1.06,8.6,10.0,26,37599,8355,3.2,11749,36,0,219.24,33,5,106.78,1,0,454.07,103,51,12.94,4010.38,17,0,8330,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_4531176389,कार्गो इन्टरनेट क्याफे,27.7159887,85.3114876,cafe,,,,True,openstreetmap,94.0,35.0,0.0,250.38,12.0,391.59,14.0,2.0,106.6,5.0,191.35,5.0,367.73,86.58,2.16,10.0,10.0,26,37599,8355,3.2,11749,32,4,104.79,29,9,104.7,0,0,602.88,90,33,73.61,4097.42,13,2,5515,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_5656359727,केटल क्याफे,27.7121786,85.3113068,cafe,,,,True,openstreetmap,103.0,32.0,0.0,271.78,7.0,428.94,25.0,4.0,140.78,3.0,165.59,0.0,500.0,82.76,0.6,10.0,10.0,26,37599,8355,3.2,11749,51,8,139.08,23,6,115.36,1,0,380.19,99,30,28.59,3948.69,24,4,8430,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_6105049588,क्याफे मित्रा,27.7126821,85.3111938,cafe,,,,True,openstreetmap,104.0,34.0,0.0,249.4,7.0,412.6,22.0,3.0,130.26,3.0,178.37,0.0,500.0,75.12,0.73,10.0,10.0,26,37599,8355,3.2,11749,46,6,125.75,24,5,127.22,1,0,403.84,100,32,19.95,3968.84,22,3,8380,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_8699923414,गुड टाइम्स क्याफे र लाउन्ज,27.7144373,85.3118688,cafe,,,,True,openstreetmap,106.0,52.0,0.0,229.74,8.0,358.95,16.0,1.0,177.76,5.0,300.7,1.0,435.86,76.39,1.53,9.1,10.0,26,37599,8355,3.2,11749,33,2,173.72,32,6,66.97,1,0,447.53,102,49,3.3,4011.79,15,1,7920,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_3094285270,चिलिस रेस्टुरेन्ट,27.7144574,85.3118441,cafe,,,,True,openstreetmap,106.0,52.0,0.0,229.28,8.0,360.2,16.0,1.0,176.67,5.0,299.76,1.0,436.09,76.39,1.51,10.0,10.0,26,37599,8355,3.2,11749,33,2,172.61,32,6,70.23,1,0,450.83,102,49,3.3,4013.44,15,1,7920,enriched,8,2026-03-23T08:51:12.926897+00:00
osm_10038480607,तहरा क्याफे,27.7395291,85.31616,cafe,,,,True,openstreetmap,10.0,1.0,59.36,5663.31,8.0,1500.0,11.0,3.0,70.01,18.0,224.55,0.0,654.13,11.749,2.5,5.57125,3.0,26,37599,8355,3.2,11749,11,3,70.01,18,0,224.55,0,0,654.13,10,1,59.36,5663.31,0,0,0,fallback,8,2026-03-23T08:51:12.926897+00:00
