place_id,name,type,source,lat,lng,ward_number,population,households,area_sqkm,population_density,population_density_proxy,rating,review_count,price_level,has_rating,log_review_count,rating_review_signal,competitors_within_500m,competitors_within_200m,competitors_min_distance,competitors_avg_distance,roads_within_500m,roads_avg_distance,schools_within_500m,schools_within_200m,schools_min_distance,hospitals_within_500m,hospitals_min_distance,bus_stops_within_500m,bus_stops_min_distance,education_points_within_500m,education_points_within_200m,education_students_within_500m,education_intensity_score,accessibility_score,foot_traffic_score,competition_pressure,location_density_score,ward_population_log,road_feature_source,is_operational,computed_schools_within_500m,computed_schools_within_200m,computed_schools_min_distance,computed_hospitals_within_500m,computed_hospitals_within_200m,computed_hospitals_min_distance,computed_bus_stops_within_500m,computed_bus_stops_within_200m,computed_bus_stops_min_distance,computed_competitors_within_500m,computed_competitors_within_200m,computed_competitors_min_distance,computed_competitors_avg_distance,dataset_count_raw_files,combined_at
osm_1349664587,काठमाडौं टेरेस,cafe,openstreetmap,27.7139958,85.3113644,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,107.0,54.0,0.0,222.33,7.0,374.0,17.0,0.0,226.48,5.0,233.63,0.0,500.0,17,0,8330,7.7555,1.06,8.6,10.0,7.4401,10.5348,enriched,True,36,0,219.24,33,5,106.78,1,0,454.07,103,51,12.94,4010.38,8,2026-03-23T08:50:30.648265+00:00
osm_1349680676,Omei,cafe,openstreetmap,27.7133125,85.312193,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,105.0,43.0,0.0,245.25,6.0,311.36,17.0,0.0,246.16,4.0,292.32,0.0,500.0,20,0,10040,8.8429,1.36,8.2,10.0,7.3902,10.5348,enriched,True,39,0,240.54,26,1,92.18,1,0,343.83,101,40,10.36,3957.24,8,2026-03-23T08:50:30.648265+00:00
osm_1349680730,Momo,cafe,openstreetmap,27.7113583,85.3087489,17.0,22067.0,4903.0,2.55,8653.0,8.653,0.0,0.0,0.0,0,0.0,0.0,80.0,8.0,0.0,343.89,7.0,409.26,35.0,7.0,113.33,2.0,104.01,1.0,371.63,31,7,8925,15.8193,1.1,10.0,10.0,6.8586,10.0019,enriched,True,68,14,112.45,20,8,12.86,0,0,607.73,76,7,20.93,4027.66,8,2026-03-23T08:50:30.648265+00:00
osm_1349697710,निर्मला,cafe,openstreetmap,27.7161351,85.3099503,16.0,85849.0,19077.0,2.4,35770.0,35.77,0.0,0.0,0.0,0,0.0,0.0,90.0,29.0,0.0,270.01,11.0,358.2,17.0,1.0,189.27,5.0,204.24,6.0,303.0,16,2,9130,8.3239,2.79,10.0,10.0,16.8565,11.3604,enriched,True,37,3,185.23,31,6,144.42,0,0,704.25,86,27,78.59,4162.75,8,2026-03-23T08:50:30.648265+00:00
osm_1350468459,Museum Cafe,cafe,openstreetmap,27.6733205,85.325561,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,45.0,21.0,67.43,4218.9,8.0,1500.0,8.0,2.0,178.21,21.0,92.29,0.0,724.85,0,0,0,0.0,2.2,5.57125,10.0,7.7563,10.5348,fallback,True,8,2,178.21,21,7,92.29,0,0,724.85,45,21,67.43,4218.9,8,2026-03-23T08:50:30.648265+00:00
osm_13505896390,The Guchha Momo and Cafe,cafe,openstreetmap,27.703335,85.3074954,23.0,6092.0,1353.0,2.6,2343.0,2.343,0.0,0.0,0.0,0,0.0,0.0,23.0,15.0,0.0,152.39,10.0,399.62,21.0,3.0,84.08,2.0,201.58,0.0,500.0,19,3,5280,9.7144,1.2,10.0,10.0,4.6801,8.7149,enriched,True,40,6,68.93,8,0,201.58,0,0,712.37,21,13,5.75,3932.43,8,2026-03-23T08:50:30.648265+00:00
osm_13505898145,Momoyo,cafe,openstreetmap,27.7033252,85.3076196,23.0,6092.0,1353.0,2.6,2343.0,2.343,0.0,0.0,0.0,0,0.0,0.0,23.0,15.0,0.0,151.73,10.0,399.73,21.0,3.0,96.1,2.0,197.34,0.0,500.0,19,3,5280,9.7144,1.2,10.0,10.0,4.6801,8.7149,enriched,True,40,6,81.2,8,1,197.34,0,0,701.43,21,13,12.28,3926.95,8,2026-03-23T08:50:30.648265+00:00
osm_1389188958,कफी स्टेशन,cafe,openstreetmap,27.6906972,85.3179342,11.0,14313.0,3180.0,1.65,8674.0,8.674,0.0,0.0,0.0,0,0.0,0.0,7.0,3.0,0.0,249.68,22.0,233.68,2.0,0.0,223.0,7.0,152.92,4.0,41.6,5,0,4455,3.4304,5.28,8.6,4.96,7.6299,9.569,enriched,True,11,1,171.75,18,8,20.51,1,0,482.19,7,2,8.84,3662.44,8,2026-03-23T08:50:30.648265+00:00
osm_1418817749,Mokka Cafe,cafe,openstreetmap,27.6795159,85.3350168,31.0,54760.0,12168.0,4.2,13038.0,13.038,0.0,0.0,0.0,0,0.0,0.0,5.0,2.0,97.0,4010.1,8.0,1500.0,27.0,0.0,209.02,16.0,88.18,0.0,1051.45,14,0,3995,6.5586,2.5,5.57125,1.5,7.2632,10.9107,fallback,True,27,0,209.02,16,2,88.18,0,0,1051.45,5,2,97.0,4010.1,8,2026-03-23T08:50:30.648265+00:00
osm_1497531288,Alinas Bakery Cafe,cafe,openstreetmap,27.6725083,85.3152217,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,27.0,6.0,61.34,4379.58,8.0,1500.0,14.0,4.0,97.5,14.0,82.87,0.0,914.66,0,0,0,0.0,2.5,5.57125,8.1,7.8463,10.5348,fallback,True,14,4,97.5,14,1,82.87,0,0,914.66,27,6,61.34,4379.58,8,2026-03-23T08:50:30.648265+00:00
osm_1498876026,Bakery Cafe Teku,cafe,openstreetmap,27.6961409,85.3080938,21.0,11257.0,2501.0,2.2,5116.0,5.116,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,6.79,9.0,328.26,12.0,4.0,154.82,7.0,215.05,2.0,233.2,12,3,2265,7.0952,2.96,10.0,1.77,6.1786,9.3288,enriched,True,24,7,152.25,10,2,77.09,0,0,1222.21,1,1,13.97,3897.76,8,2026-03-23T08:50:30.648265+00:00
osm_1551745102,Cosmo De Cafe,cafe,openstreetmap,27.704721,85.3061516,19.0,7777.0,1728.0,2.85,2728.0,2.728,0.0,0.0,0.0,0,0.0,0.0,20.0,9.0,0.0,222.49,11.0,356.81,21.0,4.0,129.63,2.0,225.0,0.0,500.0,20,3,5758,10.0817,1.72,10.0,10.0,4.9708,8.9591,enriched,True,41,7,129.63,9,0,225.0,0,0,569.14,18,7,26.5,4010.13,8,2026-03-23T08:50:30.648265+00:00
osm_174284180,Dhokhaima Cafe,cafe,openstreetmap,27.6782463,85.3209385,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,35.0,5.0,36.88,3979.54,8.0,1500.0,8.0,3.0,57.91,23.0,46.47,1.0,98.89,0,0,0,0.0,2.55,5.57125,10.0,7.8613,10.5348,fallback,True,8,3,57.91,23,6,46.47,1,1,98.89,35,5,36.88,3979.54,8,2026-03-23T08:50:30.648265+00:00
osm_1787021172,Unknown Cafe,cafe,openstreetmap,27.669445,85.3284707,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,9.0,1.0,55.11,4491.54,8.0,1500.0,4.0,0.0,367.23,11.0,155.16,0.0,585.84,0,0,0,0.0,1.6,5.57125,2.7,7.5763,10.5348,fallback,True,4,0,367.23,11,1,155.16,0,0,585.84,9,1,55.11,4491.54,8,2026-03-23T08:50:30.648265+00:00
osm_1787036666,coffee corner,cafe,openstreetmap,27.6715757,85.3193698,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,26.0,4.0,67.13,4365.39,8.0,1500.0,18.0,4.0,58.93,9.0,327.85,0.0,611.85,0,0,0,0.0,2.5,5.57125,7.8,7.8463,10.5348,fallback,True,18,4,58.93,9,0,327.85,0,0,611.85,26,4,67.13,4365.39,8,2026-03-23T08:50:30.648265+00:00
osm_178913935,Royal Alina's Bakery Cafe,cafe,openstreetmap,27.6883758,85.3332661,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,25.0,2.0,118.3,3689.73,8.0,1554.0,61.0,6.0,137.05,17.0,39.14,0.0,1333.08,29,4,8582,13.7615,2.5,5.57125,7.5,7.8463,10.3844,fallback,True,61,6,137.05,17,5,39.14,0,0,1333.08,25,2,118.3,3689.73,8,2026-03-23T08:50:30.648265+00:00
osm_1815689369,Transit Cafe,cafe,openstreetmap,27.6737995,85.3119374,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,33.0,1.0,12.64,4389.28,8.0,1500.0,10.0,0.0,322.06,16.0,15.1,0.0,1050.11,0,0,0,0.0,2.5,5.57125,9.9,7.8463,10.5348,fallback,True,10,0,322.06,16,2,15.1,0,0,1050.11,33,1,12.64,4389.28,8,2026-03-23T08:50:30.648265+00:00
osm_1849461260,चिया पसल,cafe,openstreetmap,27.6784874,85.3211957,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,34.0,5.0,31.33,3966.6,8.0,1500.0,8.0,3.0,21.66,22.0,62.15,1.0,82.95,0,0,0,0.0,2.55,5.57125,10.0,7.8613,10.5348,fallback,True,8,3,21.66,22,6,62.15,1,1,82.95,34,5,31.33,3966.6,8,2026-03-23T08:50:30.648265+00:00
osm_1858151606,Jhapali Chiya Pasal,cafe,openstreetmap,27.6787655,85.3212468,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,32.0,5.0,31.33,3954.17,8.0,1500.0,8.0,3.0,24.61,20.0,56.78,1.0,62.92,0,0,0,0.0,2.55,5.57125,9.6,7.8613,10.5348,fallback,True,8,3,24.61,20,6,56.78,1,1,62.92,32,5,31.33,3954.17,8,2026-03-23T08:50:30.648265+00:00
osm_1880051587,Cafe Hessed,cafe,openstreetmap,27.6759765,85.3143833,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,35.0,7.0,14.69,4202.59,8.0,1500.0,7.0,1.0,196.54,21.0,11.16,0.0,717.62,0,0,0,0.0,2.05,5.57125,10.0,7.7113,10.5348,fallback,True,7,1,196.54,21,8,11.16,0,0,717.62,35,7,14.69,4202.59,8,2026-03-23T08:50:30.648265+00:00
osm_1891985126,The Bakery Cafe,cafe,openstreetmap,27.7190407,85.331261,5.0,17698.0,3932.0,1.7,10410.0,10.41,0.0,0.0,0.0,0,0.0,0.0,18.0,5.0,0.0,291.42,9.0,290.47,16.0,0.0,217.33,3.0,159.14,1.0,251.74,13,0,2918,6.1458,2.92,7.8,10.0,7.2495,9.7813,enriched,True,29,0,217.33,22,7,42.21,0,0,1453.94,17,4,118.56,4065.11,8,2026-03-23T08:50:30.648265+00:00
osm_1894153478,Roadhouse Cafe,cafe,openstreetmap,27.7200796,85.3315321,4.0,43311.0,9624.0,1.6,27069.0,27.069,0.0,0.0,0.0,0,0.0,0.0,19.0,5.0,0.0,309.05,12.0,347.89,16.0,1.0,99.13,3.0,275.23,2.0,369.63,12,0,2733,5.7827,2.29,10.0,10.0,13.6612,10.6762,enriched,True,29,1,99.13,25,6,31.42,0,0,1408.59,18,4,68.4,4121.47,8,2026-03-23T08:50:30.648265+00:00
osm_1898521001,Espression the cafe,cafe,openstreetmap,27.7150782,85.3265014,1.0,6225.0,1383.0,1.3,4788.0,4.788,0.0,0.0,0.0,0,0.0,0.0,18.0,2.0,0.0,293.89,14.0,293.58,7.0,1.0,187.62,3.0,62.26,1.0,432.3,7,1,4628,4.588,2.66,7.1,10.0,4.9588,8.7365,enriched,True,15,2,182.91,12,4,62.26,0,0,1184.71,17,1,192.07,3850.89,8,2026-03-23T08:50:30.648265+00:00
osm_1904127993,क्याफे डु पाटन,cafe,openstreetmap,27.6739665,85.3254442,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,46.0,23.0,9.74,4180.07,8.0,1500.0,7.0,4.0,117.29,22.0,114.8,0.0,736.3,0,0,0,0.0,2.05,5.57125,10.0,7.7113,10.5348,fallback,True,7,4,117.29,22,6,114.8,0,0,736.3,46,23,9.74,4180.07,8,2026-03-23T08:50:30.648265+00:00
osm_1904243455,kwalkhu cafe,cafe,openstreetmap,27.6745207,85.324559,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,52.0,27.0,27.73,4147.2,8.0,1500.0,9.0,4.0,22.17,25.0,91.42,0.0,634.27,0,0,0,0.0,2.35,5.57125,10.0,7.8013,10.5348,fallback,True,9,4,22.17,25,8,91.42,0,0,634.27,52,27,27.73,4147.2,8,2026-03-23T08:50:30.648265+00:00
osm_1904311760,D'square Cafe,cafe,openstreetmap,27.673636,85.3247448,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,50.0,30.0,32.23,4198.2,8.0,1500.0,11.0,4.0,104.15,25.0,78.2,0.0,725.71,0,0,0,0.0,2.5,5.57125,10.0,7.8463,10.5348,fallback,True,11,4,104.15,25,9,78.2,0,0,725.71,50,30,32.23,4198.2,8,2026-03-23T08:50:30.648265+00:00
osm_1904346816,The Side Walk Cafe,cafe,openstreetmap,27.6736793,85.3244212,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,50.0,31.0,21.76,4195.58,8.0,1500.0,11.0,4.0,91.6,26.0,74.38,0.0,704.8,0,0,0,0.0,2.5,5.57125,10.0,7.8463,10.5348,fallback,True,11,4,91.6,26,7,74.38,0,0,704.8,50,31,21.76,4195.58,8,2026-03-23T08:50:30.648265+00:00
osm_1904414901,न्यूयोर्क क्याफे,cafe,openstreetmap,27.6907767,85.3179357,11.0,14313.0,3180.0,1.65,8674.0,8.674,0.0,0.0,0.0,0,0.0,0.0,7.0,3.0,0.0,245.17,23.0,243.18,2.0,0.0,216.79,7.0,157.89,4.0,49.82,5,0,4455,3.4304,5.16,8.6,4.96,7.5939,9.569,enriched,True,11,1,162.94,18,7,28.85,1,0,475.62,7,2,8.84,3661.22,8,2026-03-23T08:50:30.648265+00:00
osm_1905155386,भिडा क्याफे एण्ड ग्रिल,cafe,openstreetmap,27.7385183,85.3392568,4.0,43311.0,9624.0,1.6,27069.0,27.069,0.0,0.0,0.0,0,0.0,0.0,12.0,3.0,0.0,319.08,7.0,297.21,10.0,0.0,230.14,3.0,244.28,2.0,256.76,7,1,815,4.2409,2.36,6.3,8.14,12.3872,10.6762,enriched,True,17,1,198.96,16,1,28.12,1,0,280.32,10,2,97.38,5553.59,8,2026-03-23T08:50:30.648265+00:00
osm_1905155387,Universal Cafe,cafe,openstreetmap,27.7393987,85.3389263,3.0,33805.0,7512.0,1.5,22536.0,22.536,0.0,0.0,0.0,0,0.0,0.0,11.0,3.0,0.0,289.26,7.0,261.26,11.0,2.0,193.11,3.0,182.39,1.0,178.79,11,3,1535,6.6674,2.86,8.3,7.5,11.6506,10.4284,enriched,True,24,5,137.24,16,8,129.95,1,0,231.08,9,2,6.13,5623.27,8,2026-03-23T08:50:30.648265+00:00
osm_1905315994,Ice cafe,cafe,openstreetmap,27.7000991,85.3218351,28.0,10772.0,2393.0,3.6,2992.0,2.992,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,0.0,79.85,28.0,242.4,18.0,4.0,89.4,3.0,300.93,2.0,164.75,13,1,21165,6.992,4.86,9.2,3.05,5.7252,9.2848,enriched,True,38,9,47.2,22,6,5.87,0,0,692.59,3,3,3.16,3550.26,8,2026-03-23T08:50:30.648265+00:00
osm_190883502,St. Davis Academy Canteen,cafe,openstreetmap,27.7311561,85.3492205,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,2.0,19.33,5263.78,8.0,1500.0,3.0,0.0,433.25,10.0,259.99,3.0,159.16,1,0,495,1.5913,2.5,5.57125,2.1,7.8463,10.5348,fallback,True,3,0,433.25,10,0,259.99,3,1,159.16,7,2,19.33,5263.78,8,2026-03-23T08:50:30.648265+00:00
osm_1927427331,The Free Zone Cafe and Food Land,cafe,openstreetmap,27.6779369,85.3475603,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,13.0,5.0,0.0,281.74,29.0,203.65,19.0,5.0,102.85,2.0,25.86,5.0,182.35,16,4,5390,9.1185,4.97,10.0,8.78,11.6242,11.3313,enriched,True,37,10,102.85,46,16,25.86,0,0,735.46,12,4,55.99,4442.71,8,2026-03-23T08:50:30.648265+00:00
osm_1927559646,एनडीको,cafe,openstreetmap,27.6693345,85.3357777,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,254.48,4599.7,8.0,1500.0,4.0,1.0,33.96,5.0,370.17,0.0,788.56,0,0,0,0.0,1.35,5.57125,0.6,7.5013,10.5348,fallback,True,4,1,33.96,5,0,370.17,0,0,788.56,2,0,254.48,4599.7,8,2026-03-23T08:50:30.648265+00:00
osm_1927600087,हार्ड सन क्याफे,cafe,openstreetmap,27.6756626,85.3393721,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,11.0,2.0,0.0,313.91,8.0,379.86,10.0,2.0,137.0,1.0,213.45,3.0,296.42,15,3,3721,8.2444,2.37,7.8,7.5,10.0742,11.3313,enriched,True,30,6,99.44,22,0,210.58,1,0,445.37,9,1,93.76,4293.38,8,2026-03-23T08:50:30.648265+00:00
osm_1937659964,Food Universe Cafe,cafe,openstreetmap,27.6716109,85.3161255,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,6.0,16.22,4416.85,8.0,1500.0,16.0,3.0,63.29,13.0,85.86,0.0,845.64,0,0,0,0.0,2.5,5.57125,7.2,7.8463,10.5348,fallback,True,16,3,63.29,13,1,85.86,0,0,845.64,24,6,16.22,4416.85,8,2026-03-23T08:50:30.648265+00:00
osm_1937692244,Jars of Clay Cafe,cafe,openstreetmap,27.6774038,85.3087238,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,29.0,5.0,45.18,4312.32,8.0,1500.0,6.0,1.0,181.47,3.0,109.79,0.0,1199.33,0,0,0,0.0,1.35,5.57125,8.7,7.5013,10.5348,fallback,True,6,1,181.47,3,1,109.79,0,0,1199.33,29,5,45.18,4312.32,8,2026-03-23T08:50:30.648265+00:00
osm_1937702064,The Dream Cafe,cafe,openstreetmap,27.6705475,85.3196002,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,24.0,4.0,52.61,4431.07,8.0,1500.0,19.0,3.0,131.25,9.0,293.61,0.0,509.32,0,0,0,0.0,2.5,5.57125,7.2,7.8463,10.5348,fallback,True,19,3,131.25,9,0,293.61,0,0,509.32,24,4,52.61,4431.07,8,2026-03-23T08:50:30.648265+00:00
osm_1937703863,The Green Cafe,cafe,openstreetmap,27.6759908,85.3158284,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,36.0,4.0,87.51,4168.47,8.0,1500.0,7.0,2.0,70.34,22.0,18.16,0.0,596.44,0,0,0,0.0,2.05,5.57125,10.0,7.7113,10.5348,fallback,True,7,2,70.34,22,10,18.16,0,0,596.44,36,4,87.51,4168.47,8,2026-03-23T08:50:30.648265+00:00
osm_1937710492,A Cafe and Lounge,cafe,openstreetmap,27.6750154,85.3023732,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,491.81,4703.8,8.0,1500.0,3.0,1.0,152.95,1.0,199.64,0.0,869.53,0,0,0,0.0,0.6,5.57125,0.3,7.2763,10.5348,fallback,True,3,1,152.95,1,1,199.64,0,0,869.53,1,0,491.81,4703.8,8,2026-03-23T08:50:30.648265+00:00
osm_1937710496,Albino Cafe,cafe,openstreetmap,27.6785368,85.3053952,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,14.0,0.0,245.16,4401.09,8.0,1500.0,7.0,1.0,33.67,4.0,247.81,0.0,1144.34,0,0,0,0.0,1.65,5.57125,4.2,7.5913,10.5348,fallback,True,7,1,33.67,4,0,247.81,0,0,1144.34,14,0,245.16,4401.09,8,2026-03-23T08:50:30.648265+00:00
osm_1937718428,Junction Cafe,cafe,openstreetmap,27.6729425,85.3156059,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,29.0,6.0,61.34,4344.58,8.0,1500.0,14.0,5.0,99.77,16.0,135.1,0.0,853.34,0,0,0,0.0,2.5,5.57125,8.7,7.8463,10.5348,fallback,True,14,5,99.77,16,1,135.1,0,0,853.34,29,6,61.34,4344.58,8,2026-03-23T08:50:30.648265+00:00
osm_1940788944,Green Land Cafe,cafe,openstreetmap,27.6995084,85.3385865,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,4.0,0.0,209.7,0.0,500.0,16.0,2.0,57.32,2.0,269.2,0.0,500.0,25,3,11199,11.9647,0.0,9.1,5.59,8.3314,10.3844,enriched,True,46,8,8.42,9,1,190.79,2,0,218.83,7,3,58.96,3710.19,8,2026-03-23T08:50:30.648265+00:00
osm_1942418343,Presca's Cafe,cafe,openstreetmap,27.6989387,85.3384114,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,11.0,4.0,0.0,275.0,0.0,500.0,15.0,2.0,23.6,2.0,204.05,0.0,500.0,23,3,7699,11.1898,0.0,8.8,7.5,8.2264,10.3844,enriched,True,43,8,23.6,11,1,155.73,1,0,281.24,10,3,28.68,3703.72,8,2026-03-23T08:50:30.648265+00:00
osm_1945608815,Susmita Hotel,cafe,openstreetmap,27.6875204,85.3264731,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,15.0,3.0,0.0,259.22,9.0,334.94,19.0,7.0,93.36,3.0,343.45,1.0,398.71,21,7,5062,12.2059,2.05,9.2,10.0,8.9814,10.3844,enriched,True,46,16,77.95,4,0,343.45,0,0,875.77,13,2,140.07,3652.23,8,2026-03-23T08:50:30.648265+00:00
osm_1945637495,यौंग हार्ट बेकरी क्याफे,cafe,openstreetmap,27.6922058,85.3297984,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,17.0,2.0,0.0,362.62,12.0,351.74,17.0,2.0,116.52,4.0,35.76,1.0,354.79,19,4,6396,10.2027,2.17,10.0,10.0,9.2974,10.3844,enriched,True,43,11,61.84,6,1,35.76,0,0,862.75,15,1,199.02,3585.58,8,2026-03-23T08:50:30.648265+00:00
osm_1947167450,A Cube Cafe,cafe,openstreetmap,27.6898738,85.305712,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,339.05,4063.91,8.0,1500.0,4.0,0.0,349.85,2.0,53.22,0.0,1593.33,2,0,0,0.7,0.9,5.57125,0.6,7.3663,10.5348,fallback,True,4,0,349.85,2,1,53.22,0,0,1593.33,2,0,339.05,4063.91,8,2026-03-23T08:50:30.648265+00:00
osm_194871303,काइजर क्याफे,cafe,openstreetmap,27.7140917,85.3151222,26.0,37599.0,8355.0,3.2,11749.0,11.749,0.0,0.0,0.0,0,0.0,0.0,84.0,5.0,26.8,3912.82,8.0,1500.0,14.0,0.0,322.35,13.0,263.92,1.0,274.65,7,0,3085,4.0569,2.85,5.57125,10.0,6.9171,10.5348,fallback,True,14,0,322.35,13,0,263.92,1,0,274.65,84,5,26.8,3912.82,8,2026-03-23T08:50:30.648265+00:00
osm_1989508623,Bharyang Cafe,cafe,openstreetmap,27.6856732,85.3453507,32.0,83390.0,18531.0,4.4,18952.0,18.952,0.0,0.0,0.0,0,0.0,0.0,22.0,9.0,0.0,252.07,33.0,265.91,20.0,6.0,84.06,3.0,26.24,0.0,500.0,24,8,6546,13.7574,2.81,10.0,10.0,10.9762,11.3313,enriched,True,47,15,84.06,39,20,17.1,0,0,1441.12,21,8,43.62,4079.38,8,2026-03-23T08:50:30.648265+00:00
osm_1990673886,Chilly Cafe,cafe,openstreetmap,27.6737341,85.3731909,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,6.0,5.0,12.93,5971.82,8.0,1500.0,0.0,0.0,1699.72,0.0,1950.52,0.0,3005.96,0,0,0,0.0,0.0,5.57125,1.8,7.0963,10.5348,fallback,True,0,0,1699.72,0,0,1950.52,0,0,3005.96,6,5,12.93,5971.82,8,2026-03-23T08:50:30.648265+00:00
osm_1990673919,Kavre Bhojanalaya,cafe,openstreetmap,27.6736122,85.3755146,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,229.23,6126.72,8.0,1500.0,0.0,0.0,1846.21,0.0,2179.24,0.0,3234.35,0,0,0,0.0,0.0,5.57125,2.4,7.0963,10.5348,fallback,True,0,0,1846.21,0,0,2179.24,0,0,3234.35,8,0,229.23,6126.72,8,2026-03-23T08:50:30.648265+00:00
osm_1990685701,Jiwan Dairy and Coffee Shop,cafe,openstreetmap,27.6744984,85.3802486,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,7.0,1.0,40.94,6403.63,8.0,1500.0,0.0,0.0,2106.99,0.0,2594.23,0.0,3703.73,0,0,0,0.0,0.0,5.57125,2.1,7.0963,10.5348,fallback,True,0,0,2106.99,0,0,2594.23,0,0,3703.73,7,1,40.94,6403.63,8,2026-03-23T08:50:30.648265+00:00
osm_1990685704,Krishna Khaja Ghar,cafe,openstreetmap,27.6741841,85.380032,,37599.0,8355.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,5.0,1.0,40.94,6402.34,8.0,1500.0,0.0,0.0,2112.99,0.0,2600.29,0.0,3680.94,0,0,0,0.0,0.0,5.57125,1.5,7.0963,10.5348,fallback,True,0,0,2112.99,0,0,2600.29,0,0,3680.94,5,1,40.94,6402.34,8,2026-03-23T08:50:30.648265+00:00
osm_1996638818,Hearten Cafe,cafe,openstreetmap,27.6972659,85.3379163,10.0,32349.0,7188.0,2.2,14704.0,14.704,0.0,0.0,0.0,0,0.0,0.0,12.0,3.0,0.0,268.08,8.0,443.42,24.0,4.0,63.09,4.0,32.35,0.0,500.0,32,6,9347,15.7286,0.54,10.0,8.14,8.8084,10.3844,enriched,True,63,10,63.09,12,4,32.35,1,0,468.85,11,2,80.99,3689.68,8,2026-03-23T08:50:30.648265+00:00
osm_2001058350,Coffee Time,cafe,openstreetmap,27.7239892,85.3311792,4.0,43311.0,9624.0,1.6,27069.0,27.069,0.0,0.0,0.0,0,0.0,0.0,14.0,6.0,0.0,252.57,8.0,177.09,17.0,3.0,69.67,2.0,143.71,2.0,19.6,14,2,3365,7.4243,5.52,10.0,9.41,14.6302,10.6762,enriched,True,32,6,69.67,8,3,77.38,0,0,1454.79,13,5,45.75,4342.22,8,2026-03-23T08:50:30.648265+00:00
osm_2001289200,Trendy Cafe,cafe,openstreetmap,27.7257736,85.3309047,4.0,43311.0,9624.0,1.6,27069.0,27.069,0.0,0.0,0.0,0,0.0,0.0,13.0,5.0,0.0,262.85,6.0,255.53,16.0,1.0,85.92,2.0,117.48,2.0,131.18,14,1,3085,6.9569,3.59,9.7,8.78,13.9462,10.6762,enriched,True,32,2,85.92,7,2,60.11,0,0,1478.71,12,4,105.15,4454.19,8,2026-03-23T08:50:30.648265+00:00
